"","symbol","week52change","week52high","week52low","marketcap","employees","day200MovingAvg","day50MovingAvg","float","avg10Volume","avg30Volume","ttmEPS","ttmDividendRate","companyName","sharesOutstanding","maxChangePercent","year5ChangePercent","year2ChangePercent","year1ChangePercent","ytdChangePercent","month6ChangePercent","month3ChangePercent","month1ChangePercent","day30ChangePercent","day5ChangePercent","dividendYield","nextEarningsDate","exDividendDate","peRatio","beta","nextDividendDate"
"1867","DCO",0.155086,52.04,33.3,529088160,2600,42.33,42.77,10708061.664,88212.8,101753.63,1.757,NA,"Ducommun, Inc.",11532000,3.007533,0.765975,0.301529,0.155086,0.259056,0.03754,0.085917,0.078768,0.16654,0.08489,NA,"2019-10-30",NA,26.11,0.999152367224055,NA
"1868","DPG",0.056849,16,11.33,585259900,NA,14.65,15.5,37880159.98,105502.3,103973.07,2.014,1.4,"Duff & Phelps Global Utility Income Fund, Inc.",37930000,-0.257,-0.282819,-0.111775,0.056849,0.283694,0.057574,-0.000648,0.001298,0.03004,-0.031995,0.0907323395981853,NA,NA,7.66,0.555427135155601,NA
"1869","DSE",-0.195286,6.24,3.62,125279020,NA,4.86,4.9,22034089.763,80049.2,101611.3,-0.2871,0.6,"Duff & Phelps Select MLP & Midstream Energy Fund, Inc.",26209000,-0.745127,-0.745127,-0.331586,-0.195286,0.160194,-0.038229,0.01919,0.014862,-0.040161,0.01919,0.125523012552301,NA,NA,-16.65,1.12556695538352,NA
"1870","DNP",0.140288,12.96,10,3779895320,NA,11.58,12.31,297879599.136,433710,405348.93,1.6741,0.78,"DNP Select Income Fund, Inc.",298099000,0.164315,0.146971,0.050955,0.140288,0.216891,0.100694,0.075488,0.025061,0.054908,-0.012461,0.0615141955835962,NA,NA,7.57,0.23190717398915,NA
"1871","DTF",0.06964,14.17,12.25,NA,NA,13.46,14.01,NA,16440.8,18936,NA,NA,"DTF Tax-Free Income, Inc.",0,-0.115016,-0.112771,-0.081565,0.06964,0.085782,0.023204,-0.012996,-0.031184,-0.024268,-0.022175,NA,NA,NA,NA,0.0019917193822536,NA
"1872","DUC",0.058264,9.06,8.08,NA,NA,8.57,8.86,NA,40279,115974.27,NA,NA,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",0,-0.394983,-0.171565,-0.059372,0.058264,0.073583,0.052009,0.024166,0.00565,0.00907,-0.016575,NA,NA,NA,NA,0.0378686840050161,NA
"1873","DUK",0.134503,95.7,78,67847325120,30083,88.8,90.27,727993346.766,2748978.4,2746496.27,4.5319,3.71,"Duke Energy Corp.",728601000,1.167636,0.212138,0.079112,0.134503,0.09941,0.033977,0.058783,0.027021,0.070837,-0.008729,0.0398410652920962,"2019-11-08","2019-08-15",20.55,0.153451565060576,NA
"1874","DUKB",0.067122,28.25,23.15,19344356550,NA,25.87,27.29,NA,42296.6,43088.7,NA,NA,"Duke Energy Corp.",0,0.038577,0.038577,0.038577,0.06731,0.10141,0.04219,0.017043,-0.036815,-0.010987,-0.034364,NA,NA,NA,NA,0.0246305872594956,NA
"1875","DUKH",0.038041,25.8,22.1,18688615650,NA,24.73,25.45,NA,25634.4,26947.17,NA,NA,"Duke Energy Corp.",0,-0.012132,0.048775,-0.040379,0.038041,0.123522,0.02518,0.01907,0.007463,0.015439,0.002737,NA,NA,NA,NA,0.180650136879949,NA
"1876","DRE",0.135126,33.83,24.66,12005849910,400,30.57,33.06,360655329.192,1923067.2,1725561.33,0.644,0.845,"Duke Realty Corp.",361444000,0.118345,0.77252,0.104048,0.135126,0.315096,0.085366,0.02458,-0.020815,0.026496,0.01982,0.0256604919526268,"2019-10-25","2019-08-14",51.13,0.601800536552715,NA
"1877","DD",-0.650586,211.98,63.28,53779071480,98000,117.04,69.62,743010727.17,3058408.3,3668106.57,1.2177,3.84,"DuPont de Nemours, Inc.",745482000,NA,NA,NA,-0.650586,-0.558939,-0.564451,-0.034916,0.06985,0.092038,0.010364,0.0532298308843915,"2019-11-02","2019-07-30",59.24,1.1530443224937,NA
"1878","DXC",-0.641471,96.75,30.1,8710236500,130000,56.07,43.83,260320808.07,6798124.1,6001153.4,4.2406,0.78,"DXC Technology Co.",261962000,0.9278,0.07687,-0.203163,-0.641471,-0.389796,-0.496974,-0.359345,-0.010122,-0.346245,-0.077158,0.0234586466165414,"2019-11-06","2019-09-03",7.84,1.4381321763965,NA
"1879","DY",-0.3554,85.64,40.06,1680466480,14920,52.6,49.71,30114330.939,399452.4,437202.83,1.9098,NA,"Dycom Industries, Inc.",31493000,3.939279,0.651126,-0.514366,-0.3554,-0.029818,0.072994,-0.021635,0.221332,0.076675,0.082353,NA,"2019-11-19",NA,27.94,1.78415191273317,NA
"1880","DLNG",-0.859251,9.05,1.15,44007600,NA,2.31,1.33,19871738.25,57079.7,43640.57,-0.2307,0.8125,"Dynagas LNG Partners LP",35490000,-0.871389,-0.89679,-0.854127,-0.859409,-0.665768,-0.495935,-0.162162,-0.023622,-0.046154,-0.046154,0.655241935483871,"2019-09-26","2019-05-02",-5.37,1.08678540700157,NA
"1881","DT",-0.159748,27.48,19.71,5620358280,1981,23.32,23.32,78881335.82,1275781,1264872.67,-0.5056,NA,"Dynatrace, Inc.",280457000,NA,NA,NA,-0.159748,-0.159748,-0.159748,-0.159748,-0.163955,-0.155855,-0.003481,NA,"2019-11-27",NA,-39.64,0.364737791242736,NA
"1882","DX",-0.213876,19.35,13.84,371550850,19,17.34,15.71,23823189.61,421556.9,425193.7,-10.242,2.16,"Dynex Capital, Inc.",24655000,0.258947,-0.308671,-0.125731,-0.213876,-0.13984,-0.166943,-0.112485,-0.005281,-0.052201,0.009377,0.143331121433311,"2019-10-30","2019-09-20",-1.47,0.394519193238604,"2019-09-20"
"1883","ELF",0.171386,19.08,6.7,783909240,414,12.12,16.71,32655704.152,559836.8,738975.77,0.3941,NA,"e.l.f. Beauty, Inc.",49867000,-0.510943,-0.510943,-0.535983,0.171386,0.714286,0.684887,0.2657,-0.119328,-0.007576,-0.01627,NA,"2019-11-07",NA,39.89,1.27168501372771,NA
"1884","EGIF",0.012282,16.36,12.22,NA,NA,14.96,15.47,NA,10458.9,20245.53,NA,NA,"Eagle Growth & Income Opportunities Fund",0,-0.230348,-0.230348,-0.09849,0.012282,0.215839,0.012243,0.02554,0.037086,0.030263,-0.027329,NA,NA,NA,NA,0.525031765900293,NA
"1885","EXP",0.035916,93.17,57,3769463100,2300,79.83,84.7,41494602.798,436997.2,452129.3,0.9064,0.4,"Eagle Materials, Inc.",42023000,6.553834,0.096606,-0.082826,0.035916,0.452632,0.232312,0.018392,0.116227,0.084512,0.02867,0.00445930880713489,"2019-10-29","2019-10-03",98.96,0.912930337454056,"2019-10-03"
"1886","ECCA",0.009412,26.84,24.1,NA,NA,25.58,25.92,NA,1863.9,3134.77,NA,NA,"Eagle Point Credit Co., Inc.",0,0.035887,0.035887,-0.00233,0.009604,0.020283,0.007234,0.009889,-0.012849,0.0037,-0.005604,NA,NA,NA,NA,0.0914158441501935,NA
"1887","ECCB",-0.002259,30.01,24.28,NA,NA,26.1,26.41,NA,2299.5,4947.2,NA,NA,"Eagle Point Credit Co., Inc.",0,0.05,0.05,0.009103,-0.002259,0.04619,0.023087,0.001959,-0.005069,0.008755,-0.001605,NA,NA,NA,NA,0.129383033097663,NA
"1888","ECCX",0.024469,25.99,23.1,NA,NA,25.18,25.67,NA,4997.1,4220.03,NA,NA,"Eagle Point Credit Co., Inc.",0,0.025537,0.025537,0.025537,0.024345,0.066722,0.025662,-0.006612,-0.005134,-0.007674,-0.005847,NA,NA,NA,NA,0.063233574422552,NA
"1889","ECCY",0.008287,26.28,23.9,NA,NA,25.44,25.73,NA,3321,2220.63,NA,NA,"Eagle Point Credit Co., Inc.",0,0.018378,0.018378,0.018378,0.007945,0.04499,0.002747,-0.014275,-0.004306,-0.015035,-0.013517,NA,NA,NA,NA,0.0089019643148048,NA
"1890","EIC",0.015345,20.47,19.4,NA,NA,19.95,19.95,NA,4297.7,5629.8,NA,NA,"Eagle Point Income Co., Inc.",0,0,0,0,0.015345,0.015345,0.015345,0.015345,-0.017327,-0.005192,-0.007996,NA,NA,NA,NA,0.0335799089150255,NA
"1891","ESTE",-0.534699,10.19,3,263594144,65,5.83,4.17,18754613.936,150896,202668.57,0.977,NA,"Earthstone Energy, Inc.",29032000,0.056923,-0.701304,-0.500364,-0.534699,-0.147917,-0.423944,-0.287456,0.17192,0.132964,0.073491,NA,"2019-11-06",NA,4.19,1.81355418676344,NA
"1892","DEA",0.054162,21.3,15.16,1530470047,32,18.28,19.74,60296207.938,670006.4,879679.47,0.1111,1.04,"Easterly Government Properties, Inc.",60926000,0.185161,0.185161,-0.067513,0.054162,0.364935,0.200457,0.121067,0.015459,0.10982,0,0.049476688867745,"2019-11-04","2019-09-11",189.2,0.463098742526435,NA
"1893","EGP",0.275789,127.97,87.69,4724171020,75,110.76,121.74,36769847.851,223056.1,264142.13,2.5009,2.88,"EastGroup Properties, Inc.",37559000,3.303709,0.780655,0.425573,0.275789,0.418198,0.146164,0.082258,0.007046,0.071289,0.023517,0.022897121958976,"2019-10-21","2019-09-27",50.29,0.542547093234016,"2019-09-27"
"1894","EMN",-0.238988,100.51,61.22,10177284260,14500,75.58,71.09,136216833.038,1276758.5,1165761.8,6.5491,2.42,"Eastman Chemical Co.",136994000,4.320703,-0.106238,-0.025858,-0.238988,0.016418,-0.053148,0.030803,0.116471,0.093465,-0.000538,0.0325750437474761,"2019-10-24","2019-09-13",11.34,1.24980923778645,NA
"1895","KODK",-0.044828,4.44,1.87,119326060,5400,2.7,2.42,32658767.218,175707.9,142090.43,3.9049,NA,"Eastman Kodak Co.",43078000,-0.876289,-0.915074,-0.772512,-0.044828,0.094862,-0.210826,0.173729,0.306604,0.135246,0.02974,NA,NA,NA,0.71,1.11638592423017,NA
"1896","ETN",-0.00769,89.46,64.46,36313200000,99000,78.29,80.39,418906740,2382935,2372848,5.1678,2.74,"Eaton Corp. Plc",4.2e+08,3.605108,0.131586,0.068507,-0.00769,0.260166,0.053106,0.113601,0.092494,0.125342,-0.004376,0.0316909553550775,"2019-10-29","2019-08-01",16.73,1.08928341412794,NA
"1897","ETV",-0.087336,16.23,12.38,NA,NA,14.75,15,NA,251014.9,247034.17,NA,NA,"Eaton Vance Tax-Managed Buy-Write Opportunities Fund",0,-0.2355,0.05303,-0.01672,-0.087336,0.072581,-0.015478,0.013158,-0.011486,-0.014151,-0.006789,NA,NA,NA,NA,0.731691491012449,NA
"1898","ETW",-0.190277,12.13,8.6,1038073260,NA,9.73,9.61,107458313.475,249669.2,285816.87,0.2002,0.9822,"Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund",107461000,-0.501,-0.189935,-0.120705,-0.190616,-0.004124,-0.024242,-0.003096,0.004158,0.03095,0.005203,0.10167701863354,NA,NA,48.25,0.86486407274434,NA
"1899","EV",-0.114613,54.17,32.28,5259099737,1764,40.54,42.86,108698474.192,640526.3,713414.6,3.5612,1.4,"Eaton Vance Corp.",113042000,2.04646,0.13739,-0.049033,-0.114613,0.331132,0.106205,0.133529,0.15846,0.148414,0.024536,0.0302049622437972,"2019-11-18","2019-07-30",13.02,1.24090148845084,NA
"1900","EOI",-0.038533,16.28,11.4,606888100,NA,14.39,15.07,39225017.79,68514.7,80546.6,1.1234,1.047,"Eaton Vance Enhanced Equity Income Fund",39230000,-0.2545,0.136433,0.10855,-0.038533,0.19,0.069109,0.048814,0.0334,0.0625,0.011772,0.0676793794440853,NA,NA,13.77,0.914375200548367,NA
"1901","EOS",-0.03125,17.8,12.91,814819500,NA,16.49,16.97,46822825.98,95490.3,134488.1,1.1153,1.1178,"Eaton Vance Enhanced Equity Income Fund II",47790000,-0.15035,0.292553,0.185366,-0.03125,0.158288,0.016091,0.01247,0.011869,0.025872,0.01791,0.0655601173020528,NA,NA,15.29,0.922710331778535,NA
"1902","EFT",-0.097959,14.81,12.29,528596640,NA,13.37,13.31,39857781.216,130459.8,104990.2,0.4768,0.845,"Eaton Vance Floating-Rate Income Trust",39864000,-0.313,-0.090668,-0.084,-0.097959,0.035129,-0.037037,-0.021402,0,-0.011186,0.007599,0.0637254901960784,NA,NA,27.81,0.223882897841521,NA
"1903","EFL",-0.003254,9.65,8.18,NA,NA,9.18,9.28,NA,55836.3,52677.5,NA,NA,"Eaton Vance Floating Rate 2022 Target Term Trust",0,-0.058941,-0.058941,-0.058941,-0.003254,0.052692,0.00547,-0.01921,-0.00863,-0.001087,-0.005411,NA,NA,NA,NA,0.103241315710909,NA
"1904","EFF",-0.048276,16.06,13.89,115459080,NA,14.99,15.18,6768206.706,20351.6,41747.4,0.2744,0.95,"Eaton Vance Floating Rate Income Plus Fund",7606000,-0.235764,-0.145538,-0.118156,-0.048294,0.061538,0.007299,0.004633,-0.020013,-0.002628,0.003968,0.0625823451910408,NA,NA,55.32,0.197575462678665,NA
"1905","EHT",0.026042,10.18,8.79,NA,NA,9.69,9.91,NA,52644.3,45327.63,NA,NA,"Eaton Vance High Income 2021 Target Term Trust",0,-0.006986,-0.006986,-0.020669,0.026042,0.09323,0.011294,0.005102,0.001016,0.003566,-0.020875,NA,NA,NA,NA,0.127675120446818,NA
"1906","EOT",0.021101,24.75,18.35,NA,NA,21.68,23.01,NA,20595.1,23230.73,NA,NA,"Eaton Vance National Municipal Opportunities Trust",0,0.109,0.109,0.01977,0.021101,0.172196,0.071222,-0.040931,-0.029219,-0.021538,-0.010227,NA,NA,NA,NA,-0.0245253637343919,NA
"1907","EVN",0.052856,13,10.74,489899800,NA,12.09,12.73,37683965.312,92807.3,87452.73,1.1166,0.5889,"Eaton Vance Municipal Income Trust",39668000,-0.145863,-0.034881,-0.049922,0.052856,0.069264,0.047498,0.00081,-0.046332,-0.035909,-0.041149,0.0476842105263158,NA,NA,11.06,0.0271293937616128,NA
"1908","ETJ",-0.053589,10.06,7.76,595923120,NA,9.12,9.4,60263871.516,182761.1,173790.1,0.6405,0.912,"Eaton Vance Risk Managed Diversified Equity Income Fund",63667000,0.30727,-0.149107,0.028047,-0.053589,0.151292,0.012987,-0.010571,-0.005313,0.017391,-0.003195,0.0974358974358975,NA,NA,14.61,0.744995805942442,NA
"1909","EFR",-0.075284,14.16,12.01,NA,NA,13.11,13.02,NA,105096,110522.27,NA,NA,"Eaton Vance Senior Floating-Rate Trust",0,-0.3275,-0.093666,-0.084411,-0.075284,0.021176,-0.03197,-0.015873,0.006961,-0.000767,0.006182,NA,NA,NA,NA,0.235568059649339,NA
"1910","EVF",-0.055556,6.53,5.67,NA,NA,6.16,6.18,NA,66802.6,71916.4,NA,NA,"Eaton Vance Senior Income Trust",0,-0.24019,-0.064422,-0.057522,-0.055556,0.02,-0.016077,-0.008104,0,-0.016077,-0.003257,NA,NA,NA,NA,0.250145877579929,NA
"1911","EVG",0.027195,13.68,11.85,NA,NA,13,13.25,NA,17968.4,21633.57,NA,NA,"Eaton Vance Short Duration Diversified Income Fund",0,-0.713881,-0.136752,-0.070113,0.027195,0.055068,0.022428,-0.010479,0.008391,0.000757,-0.002204,NA,NA,NA,NA,0.123730219872694,NA
"1912","EVT",0.003678,24.91,17.45,1791946720,NA,22.56,24.05,72961051.494,100235.9,112623.83,2.3428,1.89,"Eaton Vance Tax-Advantaged Dividend Income Fund",72962000,0.194,0.194,0.090909,0.003678,0.273199,0.099373,0.05453,0.038917,0.040678,0.011949,0.0769543973941368,NA,NA,10.48,0.828389626213242,NA
"1913","ETO",-0.00436,25.94,17.25,NA,NA,23.29,25.1,NA,41539.6,57350.07,NA,NA,"Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund",0,0.23,-0.002837,0.021595,-0.00436,0.313121,0.043623,0.063506,-0.021807,0.035876,0.002394,NA,NA,NA,NA,0.818899120735317,NA
"1914","ETG",-0.082353,18.04,12.39,1249794000,NA,15.46,16.07,76299389.6,132451.6,156607.37,0.8208,1.23,"Eaton Vance Tax-Advantaged Global Dividend Income Fund",76300000,-0.192,-0.058824,-0.044352,-0.082353,0.186097,0.03934,0.050674,0.031486,0.051348,0.008,0.0750915750915751,NA,NA,19.96,0.830758125418621,NA
"1915","ETB",-0.060024,16.8,12.3,415710360,NA,15.23,15.66,25260589.588,57598.7,58036.9,0.3381,1.296,"Eaton Vance Tax-Managed Buy-Write Income Fund",26546000,-0.195,-0.006786,-0.028365,-0.060024,0.138081,-0.007605,0.012937,-0.015094,0.002561,-0.008861,0.0827586206896552,NA,NA,46.32,0.705206224925907,NA
"1916","EXD",0.066593,9.78,8.24,NA,NA,9.3,9.54,NA,29782.3,33598.93,NA,NA,"Eaton Vance Tax-Managed Buy-Write Strategy Fund",0,-0.518241,-0.315972,-0.133872,0.066593,0.10842,0.025099,0.032223,0.002086,0.018008,0.011579,NA,NA,NA,NA,0.248540368035395,NA
"1917","ETY",-0.062742,12.96,9.42,NA,NA,11.48,11.88,NA,228602.3,290454.03,NA,NA,"Eaton Vance Tax-Managed Diversified Equity Income Fund",0,-0.3955,0.067079,0.076581,-0.062742,0.164581,0.062335,0.0134,0.018519,0.056769,0.008333,NA,NA,NA,NA,0.852344845204541,NA
"1918","EXG",-0.12513,9.68,7,2541020570,NA,8.06,8.15,302853914.11,597312.4,692713.57,0.418,0.8544,"Eaton Vance Tax-Managed Global Diversified Equity Income Fund",302863000,-0.583,-0.184751,-0.067114,-0.12513,0.092448,0.029448,0.037083,0.046135,0.058008,0.013285,0.101835518474374,NA,NA,20.07,0.906336836000243,NA
"1919","ECT",-0.275676,2.15,1.08,23590700,NA,1.71,1.49,17604489.455,28297.9,47788.67,0.2923,0.319,"ECA Marcellus Trust I",17605000,-0.930093,-0.790359,-0.15,-0.275676,-0.100671,-0.271739,-0.234329,-0.075862,-0.17284,0.020253,0.238059701492537,NA,"2019-08-19",4.58,0.610141361519164,NA
"1920","ECL",0.229583,209.87,135.77,55280036720,49000,179.07,201.43,286059154.984,1193312.7,1094944.13,5.19,1.79,"Ecolab, Inc.",287752000,6.4273,0.747122,0.458039,0.229583,0.325628,0.096831,0.008769,-0.078918,-0.011526,-0.026108,0.00931757847066785,"2019-10-28","2019-09-16",37.02,0.782923551171551,NA
"1921","EC",-0.303218,27.96,15.21,NA,NA,18.52,17.23,NA,679892.6,687325.37,1.812,NA,"Ecopetrol SA",NA,-0.188944,-0.514379,0.920601,-0.303218,0.091738,-0.19236,0.047813,0.115456,0.089751,0.046593,NA,"2019-11-04","0000-00-00",9.92,1.29656907604971,"0000-00-00"
"1922","EIX",0.044571,75.39,45.5,25596273200,12574,63.39,71.9,357876578.36,2058271.3,2228172.07,-0.7613,2.4425,"Edison International",358090000,3.495224,0.071454,-0.231407,0.044571,0.259559,0.125315,0.188758,-0.016105,-0.014205,-0.017997,0.034170397313934,"2019-10-29","2019-09-27",-93.89,0.511075676887368,"2019-09-27"
"1923","EW",0.470299,228.19,136.44,44732052210,12800,183.03,211.01,206374917.615,948138.9,956155.83,3.47,NA,"Edwards Lifesciences Corp.",207969000,25.713869,3.369389,0.663848,0.470299,0.441236,0.126775,0.164222,-0.033303,0.027026,-0.014569,NA,"2019-10-24",NA,61.99,1.22587566876799,NA
"1924","EE",0.081848,67.2,47.99,2722799250,1100,59.58,66.42,40334834.247,165070,216532.5,2.2156,1.465,"El Paso Electric Co.",40791000,4.605263,0.638027,0.200583,0.081848,0.373739,0.136751,0.023145,0.004817,0.003156,-0.001944,0.0219475655430712,"2019-11-04","2019-09-13",30.13,0.302976220105048,NA
"1925","ELAN",-0.213333,37.61,25.51,10563275040,5780,31.39,30.19,372048841.626,4433876.7,4902541.63,0.3938,NA,"Elanco Animal Health, Inc.",372997000,-0.106389,-0.106389,-0.106389,-0.213333,-0.109434,-0.10493,-0.100667,-0.049983,-0.109714,0.01469,NA,"2019-11-06",NA,71.91,0.0593984838574228,NA
"1926","ESTC",0.309286,104.1,58.55,7016357400,1023,83.01,89.8,41477581.464,2556523.3,1629408.7,-1.9694,NA,"Elastic NV",76556000,0.207429,0.207429,0.207429,0.309286,0.380895,0.078616,0.213747,0.080778,0.025053,0.051756,NA,"2019-12-04",NA,-46.54,-0.612380100527489,NA
"1927","EGO",0.944828,10.09,2.52,1343498760,NA,5.03,8.26,158123928.23,4576334,4074753.13,-2.2718,NA,"Eldorado Gold Corp.",158806000,-0.429921,-0.878727,-0.796056,0.944828,1.66877,0.927107,0.967442,-0.012835,-0.023095,0.011962,NA,"2019-10-24","2017-03-03",-3.72,-0.208489542361898,NA
"1928","ESI",-0.166406,13.07,8.55,2738615550,4450,10.51,9.67,210791264.55,2025277.1,2207504,-1.2108,NA,"Element Solutions, Inc.",256665000,-0.069167,-0.432707,-0.171979,-0.166406,0.004708,0.008507,0.037938,0.16612,0.130297,0.022031,NA,"2019-10-31",NA,-8.81,1.50339673847703,NA
"1929","ELVT",-0.505708,8.84,3.71,191100220,685,4.47,4.48,20289459.016,81706.8,92301.17,0.4379,NA,"Elevate Credit, Inc.",44134000,-0.390464,-0.390464,-0.403531,-0.505708,-0.035635,-0.002304,-0.026966,-0.090336,-0.152642,-0.029148,NA,"2019-10-21",NA,9.89,0.450700578156357,NA
"1930","LLY",0.041813,132.13,104.17,106323136290,38680,116.61,110.85,846840175.713,3754472.4,3510002.7,4.207,2.415,"Eli Lilly & Co.",965433000,0.999829,0.972105,0.446015,0.041813,-0.041347,-0.120648,-0.028836,-0.021328,0.013062,-0.008731,0.0219286298011441,"2019-10-23","2019-08-14",26.18,0.649186138384373,NA
"1931","EFC",0.109589,18.5,14.69,601799220,150,17.28,17.7,31681047.894,192324,205676.93,1.0877,1.79,"Ellington Financial, Inc.",33771000,-0.053403,-0.258713,0.069822,0.109589,0.157143,-0.002798,-0.020879,0,0.056313,0.001124,0.100448933782267,"2019-11-04","2019-09-27",16.38,0.296029230446632,NA
"1932","EARN",-0.09789,12.14,9.68,133272230,NA,11.18,10.75,9204224.029,46662.6,48927.07,-0.0162,1.33,"Ellington Residential Mortgage REIT",12467000,-0.388658,-0.300179,-0.247277,-0.09789,0.033849,-0.114333,-0.023744,0.004699,-0.021958,0.004699,0.124415341440599,"2019-11-05","2019-09-27",-659.88,0.306251730953224,NA
"1933","AKO.A",-0.173028,21,14.8,NA,16098,18.71,17.45,NA,302.1,1081.17,1.106,NA,"Embotelladora Andina SA",NA,1.676119,-0.059286,-0.216346,-0.173028,-0.142027,-0.172607,-0.11105,-0.051372,-0.083474,-0.024024,NA,"2019-10-31",NA,14.69,0.438599115026152,NA
"1934","AKO.B",-0.169238,25.05,17.24,NA,16098,21.31,19.8,NA,24776.9,15559.93,1.1478,NA,"Embotelladora Andina SA",NA,2.239094,-0.106504,-0.11735,-0.169238,-0.162222,-0.143182,-0.09069,0.02613,-0.049899,0,NA,"2019-10-31",NA,16.42,0.767611131648198,NA
"1935","ERJ",0.015038,23.68,16.73,NA,18520,20.01,19.16,183871029.067728,650619.3,800500,-0.4232,NA,"Embraer SA",NA,0.573506,-0.44311,0.035619,0.015038,-0.171779,-0.091783,-0.014599,0.06961,-0.021739,0.031097,NA,"2019-10-30",NA,-44.66,0.690051761857908,NA
"1936","EME",0.133751,89.54,57.29,4872518000,33000,76.26,84.59,54876621.705,435065.2,378325.77,5.5072,0.32,"EMCOR Group, Inc.",56135000,5.886598,0.841641,0.268997,0.133751,0.462264,0.177748,0.037533,0.04945,0.076255,-0.009132,0.00368663594470046,"2019-10-28","2019-07-18",15.76,0.978160334739993,NA
"1937","EEX",-0.388592,16.99,9.12,740694780,488,12,10.18,24209922.006,151062.5,159496.17,-0.4216,0.2925,"Emerald Expositions Events, Inc.",71982000,-0.335897,-0.335897,-0.362069,-0.388592,-0.139632,-0.198598,-0.086957,0.078616,0.086589,0.006849,0.0284256559766764,"2019-10-31","2019-08-12",-24.41,0.749363372888143,NA
"1938","EBS",-0.181076,73.89,39.11,2742024000,1705,52.4,45.57,43035690,845024.7,501338.43,-0.3408,NA,"Emergent BioSolutions, Inc.",51600000,3.223077,0.94451,0.653614,-0.181076,-0.079029,0.072669,0.17281,0.203351,0.232375,-0.070979,NA,"2019-11-07",NA,-155.93,1.04747517634791,NA
"1939","EMR",-0.155716,79.7,55.38,40387531660,87500,64.78,62.14,611299060.719,2912664,3138153.47,3.5559,1.955,"Emerson Electric Co.",615101000,2.040087,0.043899,0.196691,-0.155716,0.098912,-0.045501,0.047543,0.121435,0.104458,0.013115,0.0297745964057265,"2019-11-05","2019-08-15",18.47,1.15105235936047,NA
"1940","ESRT",-0.16706,17.02,12.77,2535959004,813,15.05,14.05,148470697.206,1555185.1,1508792.67,0.3252,0.42,"Empire State Realty Trust, Inc.",178698000,0.201527,-0.005057,-0.242541,-0.16706,0.014378,-0.117573,-0.096671,0.045185,0.070561,-0.04339,0.0297661233167966,"2019-11-01","2019-09-13",43.39,0.644116016307593,NA
"1941","EIG",-0.042857,47.97,39.31,1411281300,704,42.42,43.23,30939262.705,102870.9,101331.97,5.0895,0.84,"Employers Holdings, Inc.",31915000,1.149224,0.999068,0.073,-0.042857,0.07174,0.075912,0.058401,0.02551,0.059923,0.022664,0.0189959294436906,"2019-11-01","2019-08-06",8.69,0.681993839454393,NA
"1942","EDN",-0.663862,31.79,5.01,NA,NA,20.26,12.83,NA,147663.7,220469,7.5706,NA,"Edenor SA",NA,0.047592,0.786473,-0.444745,-0.663862,-0.730913,-0.714229,-0.622572,0.073134,-0.583671,0.165316,NA,"2019-11-13",NA,0.95,1.16570645317557,NA
"1943","ENBL",-0.219572,17.44,11.78,5551990840,1794,13.88,13.09,81685623.224,1078687.6,925579.7,1.2003,1.272,"Enable Midstream Partners LP",435109000,-0.380631,-0.440147,-0.164642,-0.219572,-0.069971,-0.13842,-0.024465,0.014308,-0.02521,0.047619,0.0996865203761755,"2019-11-06","2019-08-19",10.63,0.710123987861905,NA
"1944","ENB",0.025671,38.04,28.82,71157862800,12700,35.24,34.3,2019409955.28,3339912.5,3360007.63,1.716,2.12821561805807,"Enbridge, Inc.",2023830000,3.959191,-0.249336,-0.115921,0.025671,0.113363,-0.046379,0.026869,0.043014,0.067719,0.012673,0.0605294544385117,"2019-11-08","2019-08-14",20.49,0.624455891508719,NA
